episode,reward,loss,epsilon,time
0.0,-40.20279368256493,,1.0,0.5956313610076904
1.0,-0.31889124558491305,0.0016809683859658738,0.9249999999999999,5.739055395126343
2.0,-0.17272804707413136,0.0003566562492310503,0.8239999999999998,12.578118801116943
3.0,-0.17198876712704167,0.00031024905882365446,0.7229999999999998,19.804171562194824
4.0,-0.28199874781059725,0.0003724239268374749,0.6219999999999997,27.409016370773315
5.0,-0.3266782102677469,0.0003410833419501173,0.5209999999999996,35.78943133354187
6.0,-0.33398176513892314,0.00035024895047478487,0.4199999999999995,44.3902428150177
7.0,-0.43080150441050047,0.0004028108933108333,0.3189999999999994,53.21854376792908
8.0,-0.2556599709499567,0.0005306849452968926,0.2179999999999993,62.39483976364136
9.0,-0.25917250221674043,0.0006305392446010235,0.11699999999999922,71.81827998161316
10.0,-0.26703042067497246,0.0008595785610769681,0.015999999999999126,82.2051637172699
11.0,-0.13382254633663257,0.0009502443870515701,0.01,92.5580587387085
12.0,-0.22460285797753313,0.0013298696891916454,0.01,102.94197630882263
13.0,-0.2623728720968094,0.0016515533068669167,0.01,113.2389645576477
14.0,-0.1694101335677024,0.0017202844016834871,0.01,123.85291647911072
15.0,-0.15126141346383698,0.0019717171740957933,0.01,134.16455030441284
16.0,-0.16758881117416094,0.0024216200811742333,0.01,144.5885214805603
17.0,-0.2858715379156195,0.0020059062085012987,0.01,155.18260741233826
18.0,-0.40545953947870556,0.002320961521864675,0.01,165.45864367485046
19.0,-0.12765025164826008,0.0027135477647978333,0.01,175.91018080711365
20.0,-0.44425251222335793,0.0029636799112321937,0.01,186.56028628349304
21.0,-0.3848986463555493,0.002976621509792449,0.01,197.0168559551239
22.0,-0.2661879326016235,0.0032195362209406966,0.01,207.44055676460266
23.0,-0.13381482823027233,0.0028806512533931412,0.01,218.15824937820435
24.0,-0.20635442526999728,0.003541854743864203,0.01,228.45600080490112
25.0,-0.14680977823431637,0.0033295921195243107,0.01,238.87415885925293
26.0,-0.1311257318201517,0.0033604258764765712,0.01,249.53168559074402
27.0,-0.0666699773683196,0.0027386648880114947,0.01,259.84721159935
28.0,-0.1294484365401795,0.0028044276174600466,0.01,270.1805396080017
29.0,-0.13769496113752114,0.0029681037591613533,0.01,280.57140350341797
30.0,-0.33398491221540194,0.002502191578393046,0.01,291.002916097641
31.0,-0.06223581837846831,0.0026015028706751764,0.01,301.38748478889465
32.0,-0.0007958085807774286,0.0027803722279155533,0.01,311.78458404541016
33.0,-0.271162155365702,0.002989280238715323,0.01,322.33175563812256
34.0,-0.21300449221575857,0.003574150090571493,0.01,332.61454463005066
35.0,-0.06453155623585269,0.003015379922229354,0.01,343.0944969654083
36.0,-0.28269061424610137,0.0031362173653502793,0.01,353.8283998966217
37.0,-0.06213355808902235,0.0029274681121996132,0.01,364.18137192726135
38.0,-0.19528240742933048,0.002925499083040891,0.01,374.5125057697296
39.0,-0.18609531551972275,0.0029022249434659682,0.01,385.3102889060974
40.0,-0.1952186787642539,0.003294236369610829,0.01,395.64715909957886
41.0,-0.06689438813771362,0.0031962796946581784,0.01,406.0411412715912
42.0,-0.07038812922931163,0.0033736068082254123,0.01,416.7566270828247
43.0,-0.13543065823169323,0.003104286965692766,0.01,427.0930016040802
44.0,-0.1953763363825506,0.002791507237032978,0.01,437.55952501296997
45.0,-0.12919940396411173,0.003397260202408427,0.01,447.85558581352234
46.0,-0.00025162337564734653,0.002971067017239362,0.01,458.2632234096527
47.0,-0.06605512090222812,0.0030526035830682825,0.01,468.6786081790924
48.0,-0.06184546871587966,0.0024964370699092227,0.01,479.1969449520111
49.0,-0.0004207176153451598,0.0024711148361537126,0.01,489.8502025604248
50.0,-0.06325105140430434,0.0025569224905333306,0.01,500.33953070640564
51.0,-0.06423209983702183,0.00304840931018796,0.01,510.96365666389465
52.0,-0.144145617110178,0.002908238035161048,0.01,521.6615636348724
53.0,-0.001091183657267978,0.00299290542278697,0.01,532.1232738494873
54.0,-0.12971484477037085,0.0036322539113231448,0.01,542.5536839962006
55.0,-0.0636811271364921,0.003019790509473625,0.01,553.2542896270752
56.0,-0.26961865566354526,0.0029825146061063994,0.01,563.6031181812286
57.0,-0.19392133831685351,0.0030937941939717544,0.01,574.095486164093
58.0,-0.06408378654857573,0.0032537283397759175,0.01,584.9537863731384
59.0,-0.34723021721919095,0.0029213430675779388,0.01,595.4536101818085
60.0,-0.3701693030180225,0.002852868150440183,0.01,605.9649760723114
61.0,-0.06344461680928003,0.0032164894394797854,0.01,616.8153676986694
62.0,-0.29284895480841805,0.002679428478730566,0.01,627.2837760448456
63.0,-0.20374446790986547,0.00238604134405124,0.01,637.7042963504791
64.0,-0.13369143467032282,0.0026799039667389254,0.01,648.402753829956
65.0,-0.06295702805467761,0.0029359745238631005,0.01,658.854172706604
66.0,-0.06655333670945823,0.0028773081871579483,0.01,669.3745303153992
67.0,-0.0007898136604004136,0.0035229001936530418,0.01,679.8681647777557
68.0,-0.12605507144678135,0.003117187948272757,0.01,690.5730857849121
69.0,-0.1256413392801323,0.0029982157924101863,0.01,701.1076536178589
70.0,-0.12786980615911736,0.0034345865167797274,0.01,711.5186128616333
71.0,-0.0612014741178027,0.0028877130353426803,0.01,722.220546245575
72.0,-0.06533130816633455,0.003204645992413458,0.01,732.7170770168304
73.0,-0.12772764993114705,0.0028301180025682516,0.01,743.2198503017426
74.0,-0.06506331686612327,0.0027181805131062495,0.01,754.0149066448212
75.0,-0.12614472517962233,0.0029326338588379986,0.01,764.5694561004639
76.0,-0.0628864534567451,0.002974151913191902,0.01,775.1229496002197
77.0,-0.06348859011423048,0.0026589496447912207,0.01,785.9178357124329
78.0,-0.060906929136065296,0.0028953121013773403,0.01,796.5086150169373
79.0,-0.2004623082480078,0.0029576323139204616,0.01,807.0005519390106
80.0,-0.3312649138423402,0.002752327366552251,0.01,817.7036285400391
81.0,-0.06438914246243793,0.003367820901607191,0.01,828.2387037277222
82.0,-0.12155749147940646,0.003074473190515551,0.01,838.7291650772095
83.0,-0.1259517407559167,0.003044563342729528,0.01,849.2517831325531
84.0,-0.1277290452539278,0.0024985114578157663,0.01,860.016402721405
85.0,-0.06347000826395717,0.0025436095311306417,0.01,870.5338666439056
86.0,-0.19182079419616418,0.0031551410407196765,0.01,881.1369795799255
87.0,-0.2052576488810551,0.0032655861779660135,0.01,891.9374012947083
88.0,-0.06450104759108116,0.0030261965498494187,0.01,902.470388174057
89.0,-0.06048877135427186,0.0023685146098965685,0.01,912.9776887893677
90.0,-0.0005755179328555416,0.002502654862387272,0.01,923.8278851509094
91.0,-0.12764864235389894,0.002978441225927286,0.01,934.2879917621613
92.0,-0.2747737676482503,0.002927913247506217,0.01,944.7826404571533
93.0,-0.062302412293608854,0.002689181830466605,0.01,955.607652425766
94.0,-0.12849908286860903,0.002792604515988306,0.01,966.1078774929047
95.0,-0.06118933261394594,0.0022494403494402104,0.01,976.6170225143433
96.0,-0.06112491062924253,0.0034561979833363306,0.01,987.2249224185944
97.0,-0.27228822167356187,0.002044802328161342,0.01,997.6664535999298
98.0,-0.06198681645133251,0.00266002538604754,0.01,1008.1814351081848
99.0,-0.06360616343984053,0.0025739295017389156,0.01,1018.5461912155151
100.0,-0.13167151566301882,0.002253932513856781,0.01,1029.3891820907593
101.0,-0.0663729275162614,0.0017212488761144036,0.01,1039.920381784439
102.0,-0.06442188603203197,0.0033727312278426665,0.01,1050.3933455944061
103.0,-0.1264220413756463,0.002401600401654913,0.01,1061.2981281280518
104.0,-0.063099373450686,0.0023527505766083993,0.01,1071.8422236442566
105.0,-0.06294650409671283,0.0031487648882488214,0.01,1082.4176800251007
106.0,-0.12626747688156084,0.002667716856455744,0.01,1093.3140635490417
107.0,-0.13988344446992623,0.0029341816875650224,0.01,1103.8055300712585
108.0,-0.06185073066454155,0.002395596547112201,0.01,1114.296276807785
109.0,-0.32458847842850275,0.0024652380685294324,0.01,1125.2755556106567
110.0,-0.061661579914127726,0.002486788700011992,0.01,1135.7960386276245
111.0,-0.06357487733615876,0.0026819798553657562,0.01,1146.307023525238
112.0,-0.1243536179641547,0.0026140302669782523,0.01,1156.8265612125397
113.0,-0.00036494330541445014,0.0028980952989549774,0.01,1167.3598959445953
114.0,-0.3574787585915233,0.0025414741923110466,0.01,1177.9359591007233
115.0,-0.06335530349898734,0.0030769797048927974,0.01,1188.535301208496
116.0,-0.13111859134964884,0.0032576225256538112,0.01,1199.3706958293915
117.0,-0.00024274827863865662,0.0020506755825786824,0.01,1209.866629600525
118.0,-0.06098223560617373,0.002992872607497738,0.01,1220.351826429367
119.0,-0.061467518104668266,0.0031153155406614267,0.01,1231.2524862289429
120.0,-0.06241229121024048,0.00226803259096468,0.01,1241.825421333313
121.0,-0.06166510012718941,0.003025242778712349,0.01,1252.4181299209595
122.0,-0.0007682543347973535,0.003266657806361223,0.01,1263.2703247070312
123.0,-0.06425141755136407,0.0025342395592545443,0.01,1273.7520515918732
124.0,-0.06368622152709537,0.0023999313661358366,0.01,1284.3088397979736
125.0,-0.22156453288306624,0.0031779400830267753,0.01,1295.2679388523102
126.0,-0.12642584450736588,0.002848536094839657,0.01,1305.8332469463348
127.0,-0.06696517974709014,0.002773815538909397,0.01,1316.367504119873
128.0,-0.06547382260138437,0.0031935118811924268,0.01,1326.9518783092499
129.0,-0.06452873618215434,0.0034867259034066286,0.01,1337.6755244731903
130.0,-0.1275856927759511,0.003209504123666499,0.01,1348.257776260376
131.0,-0.1247393351325569,0.0027139854137924048,0.01,1358.7205955982208
132.0,-0.06064591126543897,0.0025051406435991205,0.01,1369.4109139442444
133.0,-0.2386249670403984,0.0035460193757899106,0.01,1379.945166349411
134.0,-0.19724729475059985,0.003457757606318608,0.01,1390.5262215137482
135.0,-0.0007452180885222094,0.002353050023326558,0.01,1401.5348286628723
136.0,-0.13062813436763998,0.0027140759803022784,0.01,1412.1462144851685
137.0,-0.13198810599509325,0.0024470252741017554,0.01,1422.6325783729553
138.0,-0.12197211786667927,0.0023945365441123963,0.01,1433.5875389575958
139.0,-0.06114351711871437,0.002516944404278817,0.01,1444.2124552726746
140.0,-0.13979167150970237,0.002579207458339705,0.01,1454.7819321155548
141.0,-0.00020903703923849483,0.003267322128666288,0.01,1465.684391260147
142.0,-0.2544037052866764,0.003551011951755511,0.01,1476.3370366096497
143.0,-0.19846213975274982,0.002567472927027963,0.01,1486.9109501838684
144.0,-0.13273207713092516,0.0023298591898643587,0.01,1497.5091860294342
145.0,-0.156581106276827,0.0021904511763345415,0.01,1508.2794847488403
146.0,-0.06632005897323795,0.0021723234238757725,0.01,1518.9387719631195
147.0,-0.06402007937438324,0.0022897005097313535,0.01,1529.550589799881
148.0,-0.20064912308272004,0.002622091548521957,0.01,1540.441077709198
149.0,-0.06412470629056925,0.003333498546876714,0.01,1551.1171720027924
150.0,-0.0003341740462430661,0.002111857916899302,0.01,1561.687325000763
151.0,-0.0019162231710537101,0.0025453744692460513,0.01,1572.6427145004272
152.0,-0.0013154198070241892,0.002208171581496752,0.01,1583.343796491623
153.0,-0.00021570087905002115,0.0026690347848049743,0.01,1593.8822181224823
154.0,-0.13007258939609553,0.0022258762391814315,0.01,1604.7777831554413
155.0,-0.06641760604178064,0.0020298049574842365,0.01,1615.480148077011
156.0,-0.18598611675813262,0.0022588824138096027,0.01,1626.164715051651
157.0,-0.0002463427850369142,0.002638759809006743,0.01,1637.0718612670898
158.0,-0.13879635457153466,0.0028807566654499585,0.01,1647.738211631775
159.0,-0.12432932870113787,0.002785727242238377,0.01,1658.3598680496216
160.0,-0.06382867660347061,0.002834714536490564,0.01,1669.2297794818878
161.0,-0.06376617900100809,0.00255922323535427,0.01,1679.8234705924988
162.0,-0.06186795354339745,0.003415484703491709,0.01,1690.5437026023865
163.0,-0.062189944647056836,0.0027846564304793604,0.01,1701.1515991687775
164.0,-0.20272841281472004,0.002373634536444016,0.01,1711.9310536384583
165.0,-0.06463166881914736,0.0021499548148303893,0.01,1722.5375175476074
166.0,-0.12778362231457138,0.0021765061137197297,0.01,1733.2032313346863
167.0,-0.06383148735715109,0.0023829896241601665,0.01,1743.9999854564667
168.0,-0.18872213270198562,0.003135801937850653,0.01,1754.7113761901855
169.0,-0.1282841046160971,0.0031706927186293103,0.01,1765.3745050430298
170.0,-0.0005952703496700084,0.003127373491026609,0.01,1776.3400168418884
171.0,-0.06430220622541928,0.0024205858295894053,0.01,1787.0187499523163
172.0,-0.06449645096670172,0.0026678205323682194,0.01,1797.5339004993439
173.0,-0.12488861252493473,0.0028515091047179655,0.01,1808.5229668617249
174.0,-0.12602053985948897,0.0028244251290815746,0.01,1819.1579027175903
175.0,-0.06642824874328099,0.002745599172995564,0.01,1829.8036131858826
176.0,-0.06464421546427594,0.0028444834504193525,0.01,1840.6865046024323
177.0,-0.1405387882624389,0.003037038132419238,0.01,1851.3273448944092
178.0,-0.13528583338361438,0.002084139042354124,0.01,1861.944274187088
179.0,-0.06196760799909759,0.0023881037486717105,0.01,1872.4960064888
180.0,-0.13038112191173354,0.003238037018229871,0.01,1883.310935974121
181.0,-0.0003824600881458968,0.002379022099511089,0.01,1893.973432302475
182.0,-0.06099748042933088,0.002491105077580761,0.01,1904.6607823371887
183.0,-0.06294942066266501,0.002407387069583234,0.01,1915.611156463623
184.0,-0.06288476903587517,0.002551336761789931,0.01,1926.2069160938263
185.0,-0.0002217557958520925,0.0019859745308968913,0.01,1936.846126794815
186.0,-0.062116461309214215,0.00266569698319337,0.01,1947.7949721813202
187.0,-0.12999089745995077,0.0029695645023118888,0.01,1958.5378081798553
188.0,-0.12933644859227364,0.002265044490894358,0.01,1969.2376825809479
189.0,-0.2553231700409057,0.002130945927191452,0.01,1980.214966058731
190.0,-0.06377324250523415,0.003222449555863986,0.01,1990.8967196941376
191.0,-0.06358531463248364,0.0021890538524476683,0.01,2001.6326169967651
192.0,-0.14664490182661863,0.003682156077281821,0.01,2012.7060635089874
193.0,-0.06364709711772662,0.0024267309051385095,0.01,2023.3769779205322
194.0,-0.12868264857191308,0.0027336172888050834,0.01,2034.0607933998108
195.0,-0.1248613785169762,0.0027884956942594583,0.01,2044.959626197815
196.0,-0.268930083197014,0.0025041498910027124,0.01,2055.608498811722
197.0,-0.0007072532904274905,0.002537626791272847,0.01,2066.263607263565
198.0,-0.06401983701768009,0.0023471179284561094,0.01,2076.8936896324158
199.0,-0.20303334775756746,0.0031654936950746,0.01,2087.759624481201
200.0,-0.1244447462866916,0.0030549876927859197,0.01,2098.4385828971863
201.0,-0.19617396369149115,0.0025865980735196186,0.01,2109.079481124878
202.0,-0.06435313251546113,0.002694422125558157,0.01,2119.9873983860016
203.0,-0.14023056593556607,0.0023270746748341193,0.01,2130.676117181778
204.0,-0.06204653946712128,0.00225737650756549,0.01,2141.364878177643
205.0,-0.12926267305615352,0.00286616187221094,0.01,2152.3087804317474
206.0,-0.22344660487303022,0.0024978726172109715,0.01,2162.920574426651
207.0,-0.19543232346888892,0.0023871994834384043,0.01,2173.661411523819
208.0,-0.06384152864547728,0.0022134672234291304,0.01,2184.629461288452
209.0,-0.06204866660024894,0.002240775293661374,0.01,2195.380515098572
210.0,-0.21614900300532386,0.0024684496756440196,0.01,2206.0162348747253
211.0,-0.12370983914961217,0.002400790815504434,0.01,2216.9746358394623
212.0,-0.06772890622720412,0.0020816983219402114,0.01,2227.6050651073456
213.0,-0.0631407738806281,0.002379478961932427,0.01,2238.3708951473236
214.0,-0.0634552165932794,0.002456951393379304,0.01,2249.012703895569
215.0,-0.1316152290556463,0.0021326415601536854,0.01,2259.909737586975
216.0,-0.06363453818638957,0.002962753546106085,0.01,2270.598466396332
217.0,-0.00029158066165560736,0.0023212813974547173,0.01,2281.290718317032
218.0,-0.13138319423607547,0.0023890038278520957,0.01,2292.2272651195526
219.0,-0.12691868374952872,0.0020476700605520297,0.01,2302.9966864585876
220.0,-0.0642749700103792,0.0020111268089443336,0.01,2313.7335255146027
221.0,-0.0673098561526029,0.0020805693745594655,0.01,2324.702404975891
222.0,-0.1264872644435379,0.0018880971370836591,0.01,2335.4642667770386
223.0,-0.19040655556216107,0.0021027861518029232,0.01,2346.1814761161804
224.0,-0.06466765223648217,0.0019109919122627724,0.01,2357.1172380447388
225.0,-0.12591421945554523,0.0021313303651629327,0.01,2367.8504316806793
226.0,-0.12516235962553546,0.0015835929128899249,0.01,2378.5836877822876
227.0,-0.0630035405783969,0.0022935423127486195,0.01,2389.412448167801
228.0,-0.06423273819983069,0.0024663107288139183,0.01,2400.203029870987
229.0,-0.06443578834020135,0.0026812469189073707,0.01,2410.911027908325
230.0,-0.1939474419266567,0.0023824087013306077,0.01,2421.6266338825226
231.0,-0.06286445416419925,0.0023297797222875316,0.01,2432.541672229767
232.0,-0.1298712277919756,0.0028031084168988214,0.01,2443.2502937316895
233.0,-0.06272275384025915,0.002505214588652079,0.01,2453.9408614635468
234.0,-0.06452601848956147,0.0019086617204167023,0.01,2464.9190611839294
235.0,-0.06389224084913817,0.00226531673965072,0.01,2475.638821363449
236.0,-0.06451434102890588,0.002004910798139391,0.01,2486.218688249588
237.0,-0.0633399965147031,0.001893185308182354,0.01,2497.216267824173
238.0,-0.00024025489087697939,0.001869748128661056,0.01,2507.9161002635956
239.0,-0.06539799476429133,0.0019634945181516545,0.01,2518.5943036079407
240.0,-0.12374219251220236,0.0017801403289310412,0.01,2529.6838297843933
241.0,-0.15683863466098574,0.0015766760155715342,0.01,2540.425900697708
242.0,-0.0003311642788457195,0.002377516270204825,0.01,2551.129186630249
243.0,-0.19063768537218095,0.002034273121614323,0.01,2562.119496822357
244.0,-0.1962033230951302,0.002638279950236994,0.01,2572.9394521713257
245.0,-0.12167895323147031,0.0020445431282946672,0.01,2583.7113909721375
246.0,-0.2215909559949809,0.002013679850549151,0.01,2595.05330824852
247.0,-0.060280421437910466,0.0015306119898698377,0.01,2605.8518657684326
248.0,-0.06398151407603193,0.0025528532745072267,0.01,2616.5838992595673
249.0,-0.13309347442883912,0.0022166993660335936,0.01,2627.315906047821
250.0,-0.06293031465333339,0.0020526572621063248,0.01,2638.305736541748
251.0,-0.06698364697226061,0.001795035244615767,0.01,2649.032627105713
252.0,-0.06533262122794961,0.001883511300980215,0.01,2659.6912281513214
253.0,-0.14263709184348974,0.0015328368901086067,0.01,2670.605312347412
254.0,-0.06521513889865194,0.002025826098766215,0.01,2681.408187150955
255.0,-0.0005822203126563403,0.0021056636956423556,0.01,2692.1096696853638
256.0,-0.06772810597129408,0.0015050977777394622,0.01,2703.167683362961
257.0,-0.061137374927439356,0.001844817175446908,0.01,2713.888527870178
258.0,-0.13886662605794348,0.0018692376180828576,0.01,2724.6610453128815
259.0,-0.12676988161740477,0.0019295250534167568,0.01,2735.6814320087433
260.0,-0.12771821034041425,0.0017320540408594625,0.01,2746.380326986313
261.0,-0.06050391290388995,0.0019724508050119154,0.01,2757.0155193805695
262.0,-0.06212545998232978,0.0022735378600076063,0.01,2767.835287094116
263.0,-0.1946161823462853,0.001981706594492742,0.01,2778.488910675049
264.0,-0.0005613403087466317,0.002122481962456137,0.01,2789.2546639442444
265.0,-0.30896179796213086,0.002242331633385787,0.01,2799.9140253067017
266.0,-0.06446442967841991,0.0021615542395335466,0.01,2810.891447544098
267.0,-0.12701449107010468,0.0020389458268885454,0.01,2821.61204457283
268.0,-0.1287438556719294,0.0018317571559939348,0.01,2832.2544944286346
269.0,-0.14032857471853444,0.0013644191350598847,0.01,2843.2923877239227
270.0,-0.061197604764348344,0.0018436739279999222,0.01,2854.0057208538055
271.0,-0.06500432779121025,0.0018365461374102805,0.01,2864.766479253769
272.0,-0.1286489132800614,0.0014606508997494889,0.01,2875.861496448517
273.0,-0.0625170167554611,0.0016693449383232706,0.01,2886.7219257354736
274.0,-0.00023388941276145927,0.001612035187058114,0.01,2897.487436056137
275.0,-0.12764750459537158,0.0020396360988604216,0.01,2908.565963745117
276.0,-0.06365063134755163,0.0022746563334672685,0.01,2919.392524957657
277.0,-0.1236860435486981,0.0026114657717194443,0.01,2930.175760269165
278.0,-0.13168267611930104,0.001395825574135334,0.01,2941.01917552948
279.0,-0.1350569044565374,0.0016788844283414303,0.01,2951.7877650260925
280.0,-0.06185255541844165,0.0019809226554445,0.01,2962.466399908066
281.0,-0.06391349257972416,0.0024470674354666014,0.01,2973.0761806964874
282.0,-0.06391386250487213,0.0018520159047502693,0.01,2984.0975408554077
283.0,-0.06212457961621972,0.001787588203448046,0.01,2994.8086013793945
284.0,-0.18404198261493931,0.0014880035864419793,0.01,3005.416085243225
285.0,-0.06108710805366398,0.0023698876969202765,0.01,3016.515110731125
286.0,-0.06286260550481895,0.0017736531070221475,0.01,3027.285617828369
287.0,-0.1253961256577914,0.002170115266984218,0.01,3038.0713877677917
288.0,-0.060543540821056716,0.0025215597352414108,0.01,3049.1680312156677
289.0,-0.06468914828564631,0.0017257346497908566,0.01,3060.0013694763184
290.0,-0.20068421376424653,0.002183760852624413,0.01,3070.6466336250305
291.0,-0.06238916018530281,0.001586694986153726,0.01,3081.654013156891
292.0,-0.00035958712628661097,0.0016214507392787439,0.01,3092.3582470417023
293.0,-0.2045004829848725,0.002295534378021384,0.01,3103.018687725067
294.0,-0.12457806242503831,0.0018681028473426099,0.01,3113.7380340099335
295.0,-0.13061148353836174,0.0019162116894420088,0.01,3124.5568606853485
296.0,-0.06503832016060025,0.002468643053596157,0.01,3135.324177503586
297.0,-0.06484598346430807,0.0019675458612561335,0.01,3145.993567466736
298.0,-0.12540434382509388,0.0017897635211333595,0.01,3157.010286092758
299.0,-0.06120533152498143,0.0020688127666956165,0.01,3167.7420761585236
300.0,-0.06483399512218688,0.00198841293337801,0.01,3178.428725719452
301.0,-0.0665177248923572,0.0018068836502832277,0.01,3189.6016743183136
302.0,-0.175165588837862,0.002740330245497978,0.01,3200.3801743984222
303.0,-0.128677339163232,0.0019517435950439164,0.01,3211.111474275589
304.0,-0.2707731292835671,0.001628139901717221,0.01,3222.197213411331
305.0,-0.06258024844129668,0.0019319493566768815,0.01,3232.986652135849
306.0,-0.06238220107588433,0.0021811006495632266,0.01,3243.781709432602
307.0,-0.1342315555747812,0.0024382943811360747,0.01,3254.741265773773
308.0,-0.06473775580632911,0.001937945903276582,0.01,3265.523118495941
309.0,-0.1322227360282367,0.00211514511156025,0.01,3276.259736061096
310.0,-0.19451184274272673,0.002108454673740054,0.01,3286.979932785034
311.0,-0.0001505095780177833,0.002181269599604282,0.01,3297.9054749011993
312.0,-0.18941590747108472,0.0019699674849467594,0.01,3308.586238861084
313.0,-0.0638466223292293,0.0023430724574096205,0.01,3319.370080471039
314.0,-0.1268344805691913,0.0023502432842079624,0.01,3330.515158176422
315.0,-0.23974377241428138,0.0028115675930454774,0.01,3341.282351732254
316.0,-0.1321327988766986,0.0021321689220154564,0.01,3352.0421690940857
317.0,-0.0668270771835601,0.0015916508656470014,0.01,3363.1291167736053
318.0,-0.21360941769386266,0.0024679030394319924,0.01,3373.932577610016
319.0,-0.0624732864050552,0.001904037843589754,0.01,3384.6877484321594
320.0,-0.00027088699693257037,0.0024950513183969155,0.01,3395.7936317920685
321.0,-0.0639450639306849,0.002277494003906348,0.01,3406.5441534519196
322.0,-0.23400989926300464,0.002654284523514164,0.01,3417.1055777072906
323.0,-0.12822991646302093,0.0024158964613636975,0.01,3427.9354689121246
324.0,-0.061252862466457836,0.0023010198991067965,0.01,3438.6100397109985
325.0,-0.0001301470833963883,0.0019370285217249121,0.01,3449.3744220733643
326.0,-0.06280301276331261,0.002149317210417997,0.01,3460.093512058258
327.0,-0.22551459075877586,0.0021143458229789308,0.01,3471.131148338318
328.0,-0.06474525997541249,0.0023093843944416853,0.01,3481.9304895401
329.0,-0.0614589518968163,0.0023313250676797945,0.01,3492.765559196472
330.0,-0.12397250337731568,0.002364576694793022,0.01,3503.887936592102
331.0,-0.06155804628985973,0.002597635587110267,0.01,3514.6790599823
